84,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",천공 작업장소에 연약 지반으로 인한 무너짐 위험,안전보건규칙 제340조 [지반의 붕괴 등에 의한 위험방지]
85,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",천공기 기계장치 연결부 탈락에 의한 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
86,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",천공기 리더의 유압장치 고장에 의한 리더에 맞음 위험,안전보건규칙 제205조 [붐 등의 강하에 의한 위험 방지]
87,1,기계적 요인,4,충돌위험 부분,"운반기계, 굴착기계 및 적재기계의 운행경로 및 토석의 적재 장소에 출입하는 장비에 근로자 부딪힘 위험",안전보건규칙 제22조 [통로의 설치]
88,1,기계적 요인,6,추락위험 부분(개구부 등),천공작업중 안전장치 미설치로 인한 암사면 단부로 떨어짐 위험,안전보건규칙 제42조 [추락의 방지]
89,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",발파시 비산석에 의한 맞음 위험,안전보건규칙 제351조 [낙반 등에 의한 위험의 방지]
90,1,기계적 요인,6,추락위험 부분(개구부 등),개인보호구 미착용에 의해 발파지반 단부로 떨어짐 위험,안전보건규칙 제42조 [추락의 방지]
91,1,기계적 요인,6,추락위험 부분(개구부 등),안전장치 미설치로 인한 주변 암사면 또는 암 발파 단부에 근로자 떨어짐 위험,안전보건규칙 제42조 [추락의 방지]
92,2,전기적 요인,1,감전(안전전압초과),장약 작업중 누설 전류 발생으로 인한 감전 위험,
93,3,화학(물질)적 요인,8,화재 / 폭발 위험,당일 사용하고 남은 잔류 화약관리 소홀에 의한 폭발 위험,
94,3,화학(물질)적 요인,8,화재 / 폭발 위험,"발판공의 충진재료를 발화성, 인화성 재료 사용으로 인한 폭발 위험",안전보건규칙 제348조 [발파의 작업기준]
95,3,화학(물질)적 요인,8,화재 / 폭발 위험,부적합한 장진구의 사용으로 장약 작업시 폭발 위험,안전보건규칙 제348조 [발파의 작업기준]
96,3,화학(물질)적 요인,8,화재 / 폭발 위험,"장약 현장에서 뇌관류의 보관, 취급소홀에 의한 폭발 위험",안전보건규칙 제348조 [발파의 작업기준]
97,3,화학(물질)적 요인,8,화재 / 폭발 위험,폭약과 뇌관을 동시에 두고 작업중 폭발 위험,안전보건규칙 제348조 [발파의 작업기준]
98,3,화학(물질)적 요인,8,화재 / 폭발 위험,"화약, 폭약 주위에서 흡연으로 인한 폭발 위험",안전보건규칙 제348조 [발파의 작업기준]
99,6,작업환경 요인,1,기후 / 고온 / 한랭,작업중 벼락 발생으로 인한 안전사고 위험,안전보건규칙 제349조 [작업중지 및 피난]
100,6,작업환경 요인,6,조직 안전문화,화약류 관리보안 책임자 업무 소홀로 인한 화약류 도난 위험,
101,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM 등 자재 인양시 이동식크레인 붐이 꺾임으로 인하여 자재에 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
102,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM을 1줄걸이로 인양하다가 갑작스런 흔들림에 근로자 맞음 위험,
103,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 운전원의 운전미숙으로 주변 근로자가 인양 자재에 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
104,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 인양 작업중 지반부등 침하에 의한 크레인 뒤집힘 으로 근로자 깔림 위험,
105,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 후크에서 해지장치 미설치로 인한 와이어로프 탈락 및 자재에 맞음 위험,안전보건규칙 제149조 [해지장치의 사용]
106,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재 받침대 파손에 의해 적재된 자재 무너짐 위험,
107,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분","자재인양, 하역 작업시 아웃트리거 미사용으로 장비 뒤집힘으로 근로자 깔림 위험",
108,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분","크레인에 과부하, 권과방지장치 미설치 및 고장으로 자재에 맞음 위험",안전보건규칙 제134조 [방호장치의 조정]
109,1,기계적 요인,4,충돌위험 부분,아웃트리거 하부 받침대 탈락 또는 부러지면서 충격으로 자재 요동에 의한 근로자 부딪힘 위험,
110,1,기계적 요인,4,충돌위험 부분,이동식크레인 회전중 신호수 미배치로 인한 크레인 후면부에 근로자 부딪힘 위험,안전보건규칙 제89조 [운전 시작 전 조치]
111,1,기계적 요인,4,충돌위험 부분,"작업시 신호수 미배치로 자재인양, 크레인 회전중 근로자 부딪힘 위험",안전보건규칙 제89조 [운전 시작 전 조치]
112,6,작업환경 요인,6,조직 안전문화,근로자의 개인보호구 미착용에 의해 부딪히거나 떨어짐 위험,안전보건규칙 제32조 [보호구의 지급 등]
113,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM 교차부에 볼트가 누락 시공되어 구조적 취약해 무너짐 위험,
114,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM을 1줄걸이로 인양하다가 갑작스런 흔들림에 근로자 맞음 위험,
115,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식 크레인 후크 해지장치 미설치에 따라 자재 인양중 와이어로프 탈락으로 인해 근로자 자재에 맞음 위험,안전보건규칙 제149조 [해지장치의 사용]
116,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인을 흙막이 상부에 근접거치하여 흙막이 무너짐 위험,
117,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",흙막이 시공시 설계도서와 상이하게 시공하여 내력 강도에 의한 무너짐 위험,안전보건규칙 제346조 [조립도]
118,1,기계적 요인,6,추락위험 부분(개구부 등),"H-BEAM 상에서 안전대를 로프에 체결하지 않고 용접, 볼트, 작업중 떨어짐 위험",안전보건규칙 제44조 [안전대의 부착설비 등]
119,1,기계적 요인,6,추락위험 부분(개구부 등),관리감독자 없이 근로자 단독으로 무리하게 작업중 떨어짐 위험,안전보건규칙 제35조 [관리감독자의 유해ㆍ위험 방지 업무 등] 
120,1,기계적 요인,6,추락위험 부분(개구부 등),흙막이 버팀대상에 안전대 걸이용 로프 미설치로 인한 떨어짐 위험,
121,2,전기적 요인,1,감전(안전전압초과),용접봉 홀더에 절연체 파손으로 용접작업자 감전 위험,안전보건규칙 제306조 [용접봉의 홀더]
122,5,작업특성 요인,10,작업(조작)도구,흙막이 버팀보 상에 적재된 자재 공구 등에 맞음 위험,
123,6,작업환경 요인,6,조직 안전문화,개인보호구 미착용 상태에서 작업중 H-BEAM 등에 근로자 부딪힘 위험,안전보건규칙 제32조 [보호구의 지급 등]
124,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM 인양중 와이어로프 절단에 의한 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
125,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM 적재시 하부 받침대 불량으로 부재 무너짐 위험,
126,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",H-BEAM을 1줄걸이로 인양하다가 갑작스런 흔들림에 근로자 맞음 위험,
127,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",와이어로프 후크에 해지장치 미설치로 자재 인양중 와이어로프 탈락으로 인하여 자재에 맞음 위험,
128,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 운전원의 운전미숙으로 주변 근로자가 인양 자재에 맞음 위험,안전보건규칙 제169조 [꼬임이 끊어진 섬유로프 등의 사용금지]
129,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분","이동식크레인, 자재 등을 복공판 상부에 과적재하여 흙막이 무너짐 위험",
130,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",인양중 이동식크레인 붐이 부러지면서 자재에 근로자 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
131,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",해체된 자재를 불안전하게 적재하여 무너짐 위험,안전보건규칙 제393조 [화물의 적재]
132,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",해체된 파일 하부의 받침대가 부러지면서 적재파일 무너짐 위험,
133,1,기계적 요인,4,충돌위험 부분,이동식크레인 회전중 접근금지 미표시로 인하여 후면부에 근로자 부딪힘 위험,안전보건규칙 제89조 [운전 시작 전 조치]
134,1,기계적 요인,6,추락위험 부분(개구부 등),H-BEAM 상에서 작업시 실족하여 떨어짐 위험,안전보건규칙 제13조 [안전난간의 구조 및 설치요건]
135,1,기계적 요인,6,추락위험 부분(개구부 등),H-BEAM 상에서 작업시 안전대를 안전대 걸이용 로프에 미체결 로 인한 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등]
136,1,기계적 요인,6,추락위험 부분(개구부 등),복공판 단부에서 작업중 안전장치 미설치로 인한 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등]
137,6,작업환경 요인,4,주변 근로자,작업지휘자는 불안전한 위치에서 작업지휘중 부딪힘 위험,
138,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",길이가 긴 자재를 인양중 자재 일부가 탈락하면서 자재에 근로자 맞음 위험,
139,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",소형 부속자재를 로프로 묶어 인양중 소형자재가 로프에서 빠지면서 근로자 맞음 위험,
140,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",와이어로프 파단에 의해 자재에 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
141,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 운전원의 운전미숙으로 주변 근로자가 인양 자재에 맞음 위험,안전보건규칙 제169조 [꼬임이 끊어진 섬유로프 등의 사용금지]
142,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재 인양중 이동식크레인 붐대가 꺾이면서 자재에 맞음 위험,안전보건규칙 제89조 [운전 시작 전 조치]
143,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재를 1줄걸이로 결속하여 인양중 갑작스런 흔들림에 근로자 맞음 위험,
144,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재인양중 와이어 로프가 후크에서 빠지면서 자재에 맞음 위험,안전보건규칙 제149조 [해지장치의 사용]
145,1,기계적 요인,4,충돌위험 부분,이동식크레인 회전중 접근금지 표지 미설치로 인해 후면부에 근로자 부딪힘 위험,
146,6,작업환경 요인,3,공간 및 이동통로,작업반경내 근로자 출입금지 조치 미흡으로 장비와 부딪힘 위험,안전보건규칙 제20조 [출입의 금지 등]
